"CatalogProductId","CatalogProductName","Color","HexCode","Size","SKU","GTIN","CarolinaMadePartId","SanMarPartId","SSActivewear_SKU","AlphabroderPartId"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","S","4527824419","00884913388741","CV3001DGYS","1294212","B00606143","B002CNET3"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","M","4283088906","00884913388758","CV3001DGYM","1294213","B00606144","B002CNET4"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","L","2230280862","00884913388765","CV3001DGYL","1294214","B00606145","B002CNET5"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","XL","5184758709","00884913388772","CV3001DGYXL","1294215","B00606146","B002CNET6"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","2XL","4316427072","00884913388789","CV3001DGYXXL","1294221","B00606147","B002CNET7"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","3XL","3428252244","00884913388802","CV3001DGY3X","1294232","B00606148","B002CNET8"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","4XL","6291290838","00884913388819","N/A","1294243","B00606149","B002CNET9"
"BC3001","Bella + Canvas Jersey Tee","Dark Grey","#646061","5XL","1484453210",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","XS","6288854534","00884913771987","CV3001DLAXS","N/A","B00606162","B002CN782"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","S","8562649401","00884913771994","CV3001DLAS","N/A","B00606163","B002CN783"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","M","6953604333","00884913772007","CV3001DLAM","N/A","B00606164","B002CN784"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","L","8851080034","00884913772014","CV3001DLAL","N/A","B00606165","B002CN785"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","XL","3396527320","00884913772021","CV3001DLAXL","N/A","B00606166","B002CN786"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","2XL","1785350317","00884913772038","CV3001DLAXXL","N/A","B00606167","B002CN787"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","3XL","1856705769","00884913772045","CV3001DLA3X","N/A","B00606168","B002CN788"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","4XL","5601364391","00884913772052","CV3001DLA4X","N/A","B00606169","B002CN789"
"BC3001","Bella + Canvas Jersey Tee","Dark Lavender","#AB9AC2","5XL","5737420585",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","XS","3892979226","00884913645202","N/A","1409841","B00606132","B002CND52"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","S","1298991489","00884913645219","N/A","1409842","B00606133","B002CND53"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","M","4283155966","00884913645226","N/A","1409843","B00606134","B002CND54"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","L","8911443191","00884913645233","N/A","1409844","B00606135","B002CND55"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","XL","8241766676","00884913645240","N/A","1409845","B00606136","B002CND56"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","2XL","2807631516","00884913645257","N/A","1409851","B00606137","B002CND57"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","3XL","5725036951","00884913645264","N/A","1409862","B00606138","B002CND58"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","4XL","6801001799","00884913645271","N/A","1409873","B00606139","B002CND59"
"BC3001","Bella + Canvas Jersey Tee","Dark Olive","#42432F","5XL","1314278448",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","XS","4344669321","00884913054479","CV3001DETXS","1294331","B00606982","B002CN112"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","S","1061151326","00884913054486","CV3001DETS","1294332","B00606983","B002CN113"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","M","1033520552","00884913054493","CV3001DETM","1294333","B00606984","B002CN114"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","L","9907921395","00884913054509","CV3001DETL","1294334","B00606985","B002CN115"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","XL","7114731608","00884913054516","CV3001DETXL","1294335","B00606986","B002CN116"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","2XL","6181051783","00884913054523","CV3001DETXXL","1294341","B00606987","B002CN117"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","3XL","2676814397","00884913054530","CV3001DET3X","1294352","B00606988","B002CN118"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","4XL","4192159386","00884913156890","N/A","1294363","B00606989","B002CN119"
"BC3001","Bella + Canvas Jersey Tee","Deep Teal","#134660","5XL","7969804163",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","XS","2527962726","00884913830646","N/A","N/A","B00606972","B002CNDE2"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","S","9984635240","00884913830653","N/A","N/A","B00606973","B002CNDE3"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","M","8773750595","00884913830660","N/A","N/A","B00606974","B002CNDE4"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","L","3835895824","00884913830677","N/A","N/A","B00606975","B002CNDE5"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","XL","5359000053","00884913830684","N/A","N/A","B00606976","B002CNDE6"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","2XL","4543828659","00884913830691","N/A","N/A","B00606977","B002CNDE7"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","3XL","7766982757","00884913830707","N/A","N/A","B00606978","B002CNDE8"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","4XL","8848196783","00884913830714","N/A","N/A","B00606979","B002CNDE9"
"BC3001","Bella + Canvas Jersey Tee","Dust","#B5B2AB","5XL","9161595748",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","XS","5806385526","00884913695016","CV3001DUBXS","N/A","B00606052","B002CNGL2"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","S","6684168221","00884913695023","CV3001DUBS","N/A","B00606053","B002CNGL3"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","M","1431798615","00884913695030","CV3001DUBM","N/A","B00606054","B002CNGL4"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","L","7935546217","00884913695047","CV3001DUBL","N/A","B00606055","B002CNGL5"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","XL","6449915087","00884913695054","CV3001DUBXL","N/A","B00606056","B002CNGL6"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","2XL","2831339477","00884913695061","CV3001DUBXXL","N/A","B00606057","B002CNGL7"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","3XL","7479096269","00884913695078","CV3001DUB3X","N/A","B00606058","B002CNGL8"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","4XL","2787472817","00884913695085","N/A","N/A","B00606059","B002CNGL9"
"BC3001","Bella + Canvas Jersey Tee","Dusty Blue","#88A09E","5XL","9028517277",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","XS","2976503567","00884913830967","N/A","N/A","B00606902","B002CNHF2"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","S","6332455927","00884913830974","N/A","N/A","B00606903","B002CNHF3"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","M","4607261788","00884913830981","N/A","N/A","B00606904","B002CNHF4"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","L","5614664928","00884913830998","N/A","N/A","B00606905","B002CNHF5"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","XL","6960056731","00884913831001","N/A","N/A","B00606906","B002CNHF6"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","2XL","4253841468","00884913831018","N/A","N/A","B00606907","B002CNHF7"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","3XL","6968686472","00884913831025","N/A","N/A","B00606908","B002CNHF8"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","4XL","5804430711","00884913831032","N/A","N/A","B00606909","B002CNHF9"
"BC3001","Bella + Canvas Jersey Tee","Electric Blue","#11729B","5XL","1804031070",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","XS","5169605470","00884913056947","CV3001EVEXS","1294371","B00606542","B002CN202"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","S","3628030727","00846503054672","CV3001EVES","1294372","B00606543","B002CN203"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","M","8983006991","00846503054689","CV3001EVEM","1294373","B00606544","B002CN204"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","L","5555675804","00846503054696","CV3001EVEL","1294374","B00606545","B002CN205"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","XL","4919429871","00846503054702","CV3001EVEXL","1294375","B00606546","B002CN206"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","2XL","9342547274","00846503054719","CV3001EVEXXL","1294381","B00606547","B002CN207"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","3XL","1538355207","00884913056954","CV3001EVE3X","1294392","B00606548","B002CN208"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","4XL","5606184616","00884913156906","N/A","1294403","B00606549","B002CN209"
"BC3001","Bella + Canvas Jersey Tee","Evergreen","#17533C","5XL","8783533328",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","XS","2018481323","00884913473720","CV3001FOGXS","1294411","B00606312","B002CN422"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","S","4076883793","00884913473737","CV3001FOGS","1294412","B00606313","B002CN423"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","M","7251803046","00884913473744","CV3001FOGM","1294413","B00606314","B002CN424"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","L","6656609362","00884913473751","CV3001FOGL","1294414","B00606315","B002CN425"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","XL","3225013112","00884913473768","CV3001FOGXL","1294415","B00606316","B002CN426"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","2XL","5698856285","00884913473775","CV3001FOGXXL","1294421","B00606317","B002CN427"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","3XL","4563870630","00884913473782","CV3001FOG3X","1294432","B00606318","B002CN428"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","4XL","1410855095","00884913473799","N/A","1294443","B00606319","B002CN429"
"BC3001","Bella + Canvas Jersey Tee","Forest","#262529","5XL","6801745012",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","XS","7348409934","00884913677449","N/A","N/A","B00606392","B002CN162"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","S","3837078501","00884913677456","N/A","N/A","B00606393","B002CN163"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","M","3178628775","00884913677463","N/A","N/A","B00606394","B002CN164"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","L","2612374483","00884913677470","N/A","N/A","B00606395","B002CN165"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","XL","9856993553","00884913677487","N/A","N/A","B00606396","B002CN166"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","2XL","3070382344","00884913677494","N/A","N/A","B00606397","B002CN167"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","3XL","7682282920","00884913677500","N/A","N/A","B00606398","B002CN168"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","4XL","3043473605","00884913677517","N/A","N/A","B00606399","B002CN169"
"BC3001","Bella + Canvas Jersey Tee","Fuchsia","#FF009C","5XL","8739852726",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","XS","3165663953","00884913236479","CV3001GOLXS","1294451","B00606122","B002CNAQ2"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","S","8021558928","00884913236486","CV3001GOLS","1294452","B00606123","B002CNAQ3"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","M","7377049641","00884913236493","CV3001GOLM","1294453","B00606124","B002CNAQ4"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","L","9189318899","00884913236509","CV3001GOLL","1294454","B00606125","B002CNAQ5"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","XL","6512653857","00884913236516","CV3001GOLXL","1294455","B00606126","B002CNAQ6"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","2XL","7216441669","00884913236523","CV3001GOLXXL","1294461","B00606127","B002CNAQ7"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","3XL","9908968498","00884913236530","CV3001GOL3X","1294472","B00606128","B002CNAQ8"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","4XL","8827455873","00884913236547","N/A","1294483","B00606129","B002CNAQ9"
"BC3001","Bella + Canvas Jersey Tee","Gold","#FFAC00","5XL","7246536463",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","XS","7236183061","00884913056961","CV3001KEGXS","1296051","B00606602","B002CN592"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","S","4031998165","00846503015857","CV3001KEGS","1296052","B00606603","B002CN593"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","M","9021362781","00846503015864","CV3001KEGM","1296053","B00606604","B002CN594"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","L","1537626146","00846503015871","CV3001KEGL","1296054","B00606605","B002CN595"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","XL","3223632035","00846503015888","CV3001KEGXL","1296055","B00606606","B002CN596"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","2XL","8890908703","00846503015895","CV3001KEGXXL","1296061","B00606607","B002CN597"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","3XL","2963803770","00884913056978","CV3001KEG3X","1296072","B00606608","B002CN598"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","4XL","5013315732","00884913156913","N/A","1296083","B00606609","B002CN599"
"BC3001","Bella + Canvas Jersey Tee","Kelly","#04845C","5XL","3437899243",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","XS","8254167280","00884913772069","N/A","N/A","B00606182","B002CN872"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","S","8936704525","00884913772076","N/A","N/A","B00606183","B002CN873"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","M","2542719219","00884913772083","N/A","N/A","B00606184","B002CN874"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","L","3195813879","00884913772090","N/A","N/A","B00606185","B002CN875"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","XL","1741438331","00884913772106","N/A","N/A","B00606186","B002CN876"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","2XL","5348915279","00884913772113","N/A","N/A","B00606187","B002CN877"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","3XL","6656002682","00884913772120","N/A","N/A","B00606188","B002CN878"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","4XL","3101835939","00884913772137","N/A","N/A","B00606189","B002CN879"
"BC3001","Bella + Canvas Jersey Tee","Lavender Blue","#8998B7","5XL","9267922182",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","XS","9727333820","00884913772144","N/A","N/A","B00606212","B002CNA22"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","S","7693374053","00884913772151","N/A","N/A","B00606213","B002CNA23"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","M","3342027794","00884913772168","N/A","N/A","B00606214","B002CNA24"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","L","1853425880","00884913772175","N/A","N/A","B00606215","B002CNA25"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","XL","2850723606","00884913772182","N/A","N/A","B00606216","B002CNA26"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","2XL","1397862040","00884913772199","N/A","N/A","B00606217","B002CNA27"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","3XL","3694082357","00884913772205","N/A","N/A","B00606218","B002CNA28"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","4XL","6807011320","00884913772212","N/A","N/A","B00606219","B002CNA29"
"BC3001","Bella + Canvas Jersey Tee","Lavender Dust","#C2B3C7","5XL","2495511680",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","XS","8849019529","00884913056985","CV3001LEAXS","1296091","B00606622","B002CN132"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","S","9365207367","00846503054726","CV3001LEAS","1296092","B00606623","B002CN133"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","M","1450626429","00846503054733","CV3001LEAM","1296093","B00606624","B002CN134"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","L","9945308547","00846503054740","CV3001LEAL","1296094","B00606625","B002CN135"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","XL","1435363984","00846503054757","CV3001LEAXL","1296095","B00606626","B002CN136"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","2XL","1784181959","00846503054764","CV3001LEAXXL","1296101","B00606627","B002CN137"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","3XL","2494332774","00884913056992","CV3001LEA3X","1296112","B00606628","B002CN138"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","4XL","9882259658","00884913156920","N/A","1296123","B00606629","B002CN139"
"BC3001","Bella + Canvas Jersey Tee","Leaf","#457148","5XL","5165759058",,"N/A","N/A","N/A","N/A"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","XS","4139777637","00884913057005","CV3001LTBXS","1296131","B00606252","B002CN082"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","S","6331858168","00846503015901","CV3001LTBS","1296132","B00606253","B002CN083"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","M","8545895893","00846503015918","CV3001LTBM","1296133","B00606254","B002CN084"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","L","6261025385","00846503015925","CV3001LTBL","1296134","B00606255","B002CN085"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","XL","7011571225","00846503015932","CV3001LTBXL","1296135","B00606256","B002CN086"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","2XL","3133303407","00846503015949","CV3001LTBXXL","1296141","B00606257","B002CN087"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","3XL","4619946558","00884913057012","CV3001LTB3X","1296152","B00606258","B002CN088"
"BC3001","Bella + Canvas Jersey Tee","Light Blue","#ADD8E6","4XL","9901014528","00884913156937","N/A","1296163","B00606259","B002CN089"
